,title,score,review_num,keyword,category,tokenized_keyword
2315,미술관에 간 수학자(미술관에 간 지식인 시리즈 4),9.3,37,"['수학이야기', '유클리드 기하학', '뒤러', '에셔', '몬드리안', '마그리트']",과학,"['뒤러', '유클리드', '몬드리안', '에셔', '이야기', '수학', '기하학', '마그리트']"
2316,나는 어쩌다 명왕성을 죽였나,9.5,18,"['명왕성', '에리스', '행성', '천문학자', '프라하', '릴라']",과학,"['프라', '행성', '천문학자', '명왕성', '하', '에리스', '릴라']"
2317,진화심리학(양장본 HardCover),9.6,48,"['하버드', '친족', '목록', '짝짓기', '배우자', '핑커']",과학,"['배우자', '짝', '목록', '하버드', '기', '짓', '친족', '핑커']"
2318,우리는 왜 잠을 자야 할까(양장본 HardCover),9.5,182,"['카페인', '신경과학', '아이패드', '수면', '기네스북', '뇌']",과학,"['아이패드', '뇌', '카페인', '과학', '신경', '수면', '기네스북']"
2319,박문호 박사의 뇌과학 공부(양장본 HardCover),8.8,705,"['해마', '편도체', '세포', '대뇌 피질', '대뇌피질', '내장']",과학,"['해마', '내장', '피질', '세포', '대뇌', '편도체']"
2320,생명은 어떻게 작동하는가(양장본 HardCover),9.3,69,"['활성산소', '식물', '생물학', '생명과학', '회로', '미토콘드리아']",과학,"['과학', '회로', '생물학', '식물', '미토콘드리아', '활성산소', '생명']"
2321,"생태적 전환, 슬기로운 지구 생활을 위하여(굿모닝 굿나잇(Good morning Good night))",9.4,21,"['기후 위기', '지구인', '라이브러리', '호모 사피엔스', '환경 재앙', '생태학']",과학,"['기후', '위기', '환경', '재앙', '생태학', '라이브러리', '지구인', '사피엔스', '호모']"
2322,어떻게 인간과 공존하는 인공지능을 만들 것인가,7.1,26,"['버클리', '지능', '맥스', '파이낸셜', '핑커', '가디언']",과학,"['가디언', '맥스', '버클리', '지능', '파이낸셜', '핑커']"
2323,"나는 풍요로웠고, 지구는 달라졌다",9.6,124,"['생명', '환경', '빙하', '지구인', '미래', '트라우마']",과학,"['미래', '빙하', '환경', '트라우마', '지구인', '생명']"
2324,세상을 이해하는 아름다운 수학 공식,10.0,2,"['미분 방정식', '피타고라스', '드레이크', '뉴턴', '아인슈타인', '운동 법칙']",과학,"['법칙', '운동', '피타고라스', '아인슈타인', '방정식', '뉴턴', '드레이크', '미분']"
2325,줌달의 일반화학(10판),9.8,75,"['원소', '열화학', '분자', '원자', '화학자', '염기 평형']",과학,"['평형', '화학자', '원소', '분자', '염기', '열화학', '원자']"
2326,기계 학습을 다시 묻다,10.0,2,"['인공지능', '코리', '오컴', '튜링', '카프', '알고리즘']",과학,"['오컴', '알고리즘', '코리', '인공지능', '카프', '튜링']"
2327,시간의 역사(결정판)(그림으로 보는),10.0,10,"['우주', '갈릴레이', '갈릴레오', '아인슈타인', '아이작', '가디언']",과학,"['아인슈타인', '가디언', '아이작', '갈릴레오', '갈릴레이', '우주']"
2328,페르마의 마지막 정리(개정판)(갈릴레오 총서 3)(양장본 HardCover),9.7,79,"['교양수학', '앤드루', '디오판토스', '난제', '피타고라스', '갈루아']",과학,"['앤드루', '교양', '피타고라스', '갈루아', '수학', '난제', '디오판토스']"
2329,파인만의 물리학 강의. 2(양장본 HardCover),10.0,19,"['전자기학', '운동 방정식', '텐서', '복소', '내부', '퍼텐셜']",과학,"['복소', '전자기학', '방정식', '내부', '퍼텐셜', '운동', '텐서']"
2330,스튜어트 미분적분학(9판),10.0,5,"['로그 함수', '지수 함수', '유리함수', '도함수', '라그랑주', '극한']",과학,"['유리함수', '도함수', '함수', '라그랑주', '지수', '로그', '극한']"
2331,랩 걸(사이언스 걸스 시리즈),9.1,1939,"['식물', '커리어', '알파걸', '알마', '자연과학', '네이처']",과학,"['알파걸', '과학', '커리어', '네이처', '식물', '알마', '자연']"
2332,만약 시간이 존재하지 않는다면(양장본 HardCover),9.9,97,"['우주', '물리학', '루프', '시공간', '벨리', '양자 역학']",과학,"['역학', '시공간', '양자', '벨리', '물리학', '우주', '루프']"
2333,대한수학회 수학달력(2022)(스프링),9.3,18,['상품'],과학,['상품']
2334,이상한 수학책(양장본 HardCover),9.2,304,"['교양수학', '인공지능', '수학자', '로또', '수학개념', '미국 대통령 선거']",과학,"['교양', '로또', '개념', '미국', '선거', '대통령', '인공지능', '수학자', '수학']"
2335,동물과의 대화,0.0,4,"['공포', '내면', '자폐', '프로이트', '공격', '아마존']",과학,"['자폐', '공포', '아마존', '공격', '내면', '프로이트']"
2336,멀티 유니버스(양장본 HardCover),10.0,13,"['평행 우주', '논리학', '우주 창조', '스케이프', '코페르니쿠스', '양자 역학']",과학,"['평행', '역학', '스케이프', '양자', '코페르니쿠스', '논리학', '창조', '우주']"
2337,이중나선,9.6,22,"['폴링', '유전자', '이중 나선', '로렌스', '라이너스', '최재천']",과학,"['라이너스', '폴링', '나선', '이중', '유전자', '최재천', '로렌스']"
2338,수학 언어로 문화재를 읽다,0.0,0,"['수원 화성', '둘레길', '정림사지', '석탑', '상암', '한옥']",과학,"['한옥', '수원', '상암', '둘레길', '화성', '정림사지', '석탑']"
2339,야밤의 공대생 만화,9.4,323,"['트라우마', '슈뢰딩거', '유닉스', '서울대', '게이츠', '과학사']",과학,"['과학사', '게이츠', '슈뢰딩거', '서울대', '트라우마', '유닉스']"
2340,문명의 자연사,0.0,0,"['역사', '인공지능', '협력', '미래', '진화 생물학', '문명사']",과학,"['문명사', '미래', '인공지능', '생물학', '역사', '협력', '진화']"
2341,우주의 구조,9.9,56,"['물리학', '아인슈타인', '마흐', '힉스', '뉴턴', '웜홀']",과학,"['힉스', '아인슈타인', '웜홀', '뉴턴', '물리학', '마흐']"
2342,공업수학(상)(Kreyszig)(Kreyszig)(10판),9.6,40,"['상미분 방정식', '선형 대수', '벡터', '수치 해석', '연립', '공학도']",과학,"['상미분', '해석', '방정식', '연립', '대수', '공학', '수치', '벡터', '도', '선형']"
2343,공업수학(하)(Kreyszig)(Kreyszig)(10판),8.5,20,"['상미분 방정식', '편미분 방정식', '선형 계획법', '수치 해석', '급수', '복소함수']",과학,"['상미분', '복소함수', '편미분', '해석', '방정식', '계획법', '급수', '수치', '선형']"
2344,미술관에 간 해부학자,9.3,14,"['보티첼리', '미켈란젤로', '데바', '다비드', '바스키아', '라오콘']",과학,"['라오콘', '미켈란젤로', '보티첼리', '바스키아', '다비드', '데바']"
2345,특이점이 온다(기술이 인간을 초월하는 순간)(양장본 HardCover),9.5,60,"['인공지능', '과학이야기', '비판', '타임스', '튜링', '게이츠']",과학,"['비판', '게이츠', '과학', '이야기', '인공지능', '타임스', '튜링']"
2346,날마다 구름 한점(양장본 HardCover),9.5,24,"['트레일', '하늘', '이미지', '교양지구과학', '설치미술', '오키프']",과학,"['트레일', '교양', '하늘', '오키프', '지구', '과학', '설치미술', '이미지']"
2347,"물리 화학 사전(법칙, 원리, 공식을 쉽게 정리한)",9.5,160,"['과학이야기', '슈뢰딩거', '패러데이', '아보가드로', '파울리', '도플러']",과학,"['패러데이', '아보가드로', '슈뢰딩거', '과학', '이야기', '파울리', '도플러']"
2348,"기초 화학 사전(개념, 용어, 이론을 쉽게 정리한)",10.0,25,"['과학이야기', '청소년과학', '고분자 화합물', '기본 개념', '반응', '교양과학']",과학,"['개념', '교양', '과학', '화합물', '이야기', '기본', '고분자', '반응', '청소년']"
2349,파인만의 물리학 강의. 3(양장본 HardCover),10.0,16,"['입자', '스핀', '연속 방정식', '상태 방정식', '양자 역학', '고전 역학']",과학,"['역학', '고전', '상태', '양자', '입자', '방정식', '스핀', '연속']"
2350,살아 있는 동안 꼭 봐야 할 우리 꽃 100,10.0,2,"['방탄소년단', '김수환', '사진', '야생화', '복효근', '조용필']",과학,"['야생화', '복효근', '사진', '방탄소년단', '조용필', '김수환']"
2351,유클리드의 창: 기하학 이야기,8.7,11,"['아인슈타인', '나폴레옹', '데카르트', '가우스', '페르마', '프톨레마이오스']",과학,"['나폴레옹', '데카르트', '프톨레마이오스', '아인슈타인', '가우스', '페르마']"
2352,프린키피아. 1: 물체들의 움직임,9.0,10,"['물리학', '케플러', '운동 법칙', '만유인력', '공리', '관성']",과학,"['법칙', '공리', '만유인력', '물리학', '관성', '운동', '케플러']"
2353,파인만 씨 농담도 잘하시네. 1,9.5,61,"['노벨상', '랄프', '물리학자', '파울리', '노벨 물리학상', '브라질']",과학,"['노벨', '파울리', '노벨상', '물리학상', '랄프', '물리학자', '브라질']"
2354,창백한 푸른점(양장본 HardCover),9.7,64,"['천문학', '보이저', '아폴로', '행성', '토성', '태양계']",과학,"['행성', '태양계', '토성', '아폴로', '천문학', '보이저']"
2355,나는 내가 죽었다고 생각했습니다,9.0,469,"['뇌과학', '뇌 과학자', '중국', '뇌 질환', '신경과학', '하버드대']",과학,"['중국', '뇌', '과학', '과학자', '하버드대', '신경', '질환']"
2356,원소의 이름,9.6,27,"['금속', '디킨스', '주기율표', '라부아지에', '화학 반응', '찰스']",과학,"['주기율표', '디킨스', '찰스', '화학', '반응', '금속', '라부아지에']"
2357,오무아무아,8.5,29,"['우주', '천문학', '하버드대', '지구', '무아', '하와이']",과학,"['지구', '하와이', '하버드대', '천문학', '우주', '무아']"
2358,숫자 없는 수학책,10.0,20,"['하버드', '해석학', '삼각함수', '위상 수학', '도형', '대수학']",과학,"['해석학', '하버드', '도형', '수학', '위상', '대수학', '삼각함수']"
2359,미술관에 간 물리학자(미술관에 간 지식인 6),9.9,24,"['슈뢰딩거', '빈센트 반 고흐', '교양과학', '레오나르도 다빈치', '양자역학', '퀀텀']",과학,"['역학', '교양', '퀀텀', '양자', '빈센트', '슈뢰딩거', '과학', '반', '고흐', '레오나르도', '다빈치']"
2360,"전략가, 잡초",9.7,19,"['식물학', '넘버원', '도라에몽', '멘델', '승부사', '일본']",과학,"['식물학', '도라에몽', '승부사', '일본', '멘델', '넘버원']"
2361,마법에서 과학으로: 자석과 스핀트로닉스(반짝이는 순간 2),10.0,2,"['맥스웰', '과학자', '그래핀', '탐구', '파울리', '물리']",과학,"['물리', '과학자', '파울리', '맥스웰', '그래핀', '탐구']"
2362,더 이상한 수학책(양장본 HardCover),9.3,242,"['교양수학', '미적분학', '일상', '미적분', '수학이야기', '적분']",과학,"['교양', '일상', '이야기', '미적분학', '수학', '적분', '미적분']"
2363,처음 만나는 소화의 세계,9.5,6,"['다이어트', '나폴레옹', '장내 세균', '스트레스', '인체이야기', '쓸개']",과학,"['세균', '나폴레옹', '다이어트', '쓸개', '이야기', '인체', '장내', '스트레스']"
2364,X의 즐거움,10.0,21,"['역사', '교양수학', '하버드', '아르키메데스', '일상생활', '스피노자']",과학,"['교양', '생활', '일상', '하버드', '역사', '수학', '스피노자', '아르키메데스']"
2365,10퍼센트 인간,9.7,32,"['과학이야기', '미생물', '앤드루', '엘렌', '디프', '페기']",과학,"['앤드루', '엘렌', '과학', '이야기', '디프', '페기', '미생물']"
2366,생물과 무생물 사이(양장본 HardCover),9.7,67,"['노벨', '파브르', '프라모델', '산토리', '굴드', '파스퇴르']",과학,"['굴드', '파스퇴르', '파브르', '노벨', '프라모델', '산토리']"
2367,뉴턴의 프린키피아,10.0,9,"['아이작 뉴턴', '쌍곡선', '포물선', '케임브리지', '유클리드', '케플러']",과학,"['케임브리지', '쌍곡선', '유클리드', '포물선', '아이작', '뉴턴', '케플러']"
2368,코로나 사이언스: 팬데믹에서 엔데믹으로(코로나 팬데믹 시리즈 5),0.0,0,"['감염병', '사스', '인포', '위드', '백신 개발', '화이자']",과학,"['사스', '위드', '감염병', '화이자', '개발', '인포', '백신']"
2369,불안(양장본 HardCover),8.3,8,"['심리치료', '로드맵', '뉴먼', '불안장애', '네이처', '대니얼']",과학,"['대니얼', '로드맵', '불안', '심리치료', '뉴먼', '네이처', '장애']"
2370,아인슈타인: 삶과 우주,9.8,13,"['노벨', '과학자', '미국', '물리학자', '독심', '노벨물리학상']",과학,"['미국', '독심', '과학자', '노벨', '물리학상', '물리학자']"
2371,눈먼 시계공(사이언스 클래식 3),9.3,39,"['문학상', '미스터리', '창조론', '진화론', '로스엔젤레스', '다윈']",과학,"['다윈', '미스터리', '진화론', '로스', '창조론', '엔젤레스', '문학상']"
2372,물리의 정석: 양자 역학 편(양장본 HardCover),9.5,44,"['유튜브', '물리학', '스탠퍼드', '슈뢰딩거', '고전 역학', '김제동']",과학,"['역학', '고전', '슈뢰딩거', '유튜브', '스탠퍼드', '물리학', '김제동']"
2373,수학자가 알려주는 전염의 원리,10.0,15,"['교양수학', '주식', '국립암센터', '수학이야기', '감염병', '가디언']",과학,"['국립암센터', '교양', '감염병', '이야기', '주식', '가디언', '수학']"
2374,"새빨간 거짓말, 통계",9.7,49,"['빌 게이츠', '통계학', '민주 사회', '속임수', '숫자', '그래프']",과학,"['그래프', '속임수', '빌', '민주', '통계학', '사회', '숫자', '게이츠']"
2375,"mRNA 혁명, 세계를 구한 백신",8.3,2,"['코로나', '화이자', '연구', '모더', '여성 과학자', '가능성']",과학,"['성', '모더', '연구', '과학자', '여성', '화이자', '가능', '코로나']"
2376,퀀텀(한빛비즈 교양툰),9.7,54,"['슈뢰딩거', '에르빈', '물리학자', '양자 물리학', '양자 역학', '뉴턴']",과학,"['역학', '양자', '슈뢰딩거', '뉴턴', '물리학자', '물리학', '에르빈']"
2377,우리 인간의 아주 깊은 역사,9.3,14,"['감정', '과학이야기', '루트비히', '다윈', '히스토리', '의식']",과학,"['다윈', '과학', '감정', '이야기', '루트비히', '히스토리', '의식']"
2378,수리통계학(개정판 2판)(반양장),9.5,6,"['확률분포', '베이지안', '확률변수', '분산분석', '회귀분석', '판서']",과학,"['확률분포', '판서', '베이지안', '회귀분석', '분산분석', '확률변수']"
2379,"답만보는 운전면허 필기시험 1종, 2종 공통(2021)(에듀윌)",9.9,34,"['합격', '문항', '학과 시험', '시간 효율', '빨간색', '초고속']",기술/공학,"['빨간색', '초', '고속', '효율', '학과', '합격', '시험', '문항', '시간']"
2380,동물보건사: 간호학 기초편,0.0,0,"['간호', '문항', '수의사', '필기 시험', '병원', '자격시험 준비']",기술/공학,"['필기', '준비', '간호', '병원', '수의사', '시험', '문항', '자격']"
2381,2022 간호사 국가고시 초단기완성 파이널 핵심요약집(3판),10.0,14,"['아동 간호', '마인드맵', '동안 출제', '실제 출제', '출제 연도', '문제 출제 경향']",기술/공학,"['마인드맵', '실제', '경향', '문제', '간호', '동안', '아동', '출제', '연도']"
2382,2022 간호사 국가고시 5일 완성 파이널 모의고사(개정판 4판),10.0,2,"['해설집', '모성 간호학', '정신 간호학', '기본 간호학', '아동 간호학', '지역 사회 간호학']",기술/공학,"['정신', '해설집', '기본', '모성', '간호학', '아동', '사회', '지역']"
2383,"찐초보 걸음마 전기(30만 구독자 유튜버, 전병칠이 알려주는)",10.0,1,"['차단기', '실용', '용어', '충전기', '인버터', '비유']",기술/공학,"['충전기', '용어', '실용', '차단기', '인버터', '비유']"
2384,침묵의 봄,9.0,4634,"['환경 문제', '생태계', '증폭기', '지하수', '사회 운동', '환경운동']",기술/공학,"['지하수', '운동', '환경', '문제', '증폭기', '계', '사회', '생태']"
2385,2022 영양사 모의고사 핵심 문제집(개정판),10.0,2,"['식품 영양학', '조리 원리', '관계 법규', '미생물학', '식품 위생법', '생화학']",기술/공학,"['위생법', '법규', '조리', '생화학', '식품', '관계', '영양학', '원리', '미생물학']"
2386,2022 유튜버 챕스랜드 소방안전관리자 2·3급 찐정리 핵심이론+기출 150제+해설 수록,10.0,1,"['소방관', '설비', '계획서', '법령', '연습 문제', '도표']",기술/공학,"['계획서', '설비', '문제', '도표', '연습', '소방관', '법령']"
2387,지게차운전기능사 필기(2021)(에듀윌 답만보는),10.0,16,"['기출 분석', '작업 안전', '기출 복원 문제', '전기 장치', '실기', '압축']",기술/공학,"['장치', '전기', '작업', '기출', '문제', '안전', '압축', '분석', '복원', '실기']"
2388,2022 에듀윌 전기기능사 필기 한권끝장 핵심이론편 + 8개년 기출편,10.0,4,"['한국 전기 설비 규정', '자동 채점', '성적 분석', '직류기', '단기간 합격', '신규']",기술/공학,"['전기', '한국', '설비', '규정', '채점', '자동', '직류기', '단기간', '합격', '신규', '분석', '성적']"
2389,2022 지게차운전기능사 필기(기분파),9.5,74,"['국가 직무 능력 표준', '상시', '시험', '핵심 이론', '그동안 출제', '건설 기계 관리법']",기술/공학,"['핵심', '기계', '관리법', '이론', '직무', '그', '표준', '동안', '상시', '능력', '시험', '건설', '출제', '국가']"
2390,도로교통공단 운전면허 필기시험(1종 2종 공통),0.0,0,"['문항', '모의고사', '학과 시험', '시간 효율', '빨간색', '동영상 문제']",기술/공학,"['빨간색', '문제', '효율', '학과', '동영상', '시험', '문항', '시간', '모의고사']"
2391,전기차 첨단기술 교과서(지적 생활자를 위한 교과서),9.0,7,"['컨버터', '고전압', '전기 자동차', '전자 부품', '유지 보수', '스티어링']",기술/공학,"['스티어링', '전기', '컨버터', '부품', '자동차', '유지', '보수', '전자', '고전압']"
2392,2022 E90-1 전기기사필기,10.0,2,"['수험', '전력 계통', '전기철도', '시퀀스 제어', '기 출제', '예제 문제']",기술/공학,"['제', '시퀀스', '계통', '문제', '제어', '예', '수험', '기', '전기철도', '전력', '출제']"
2393,운전면허시험제1 2종 보통면허 합격출제문제(2021),0.0,0,[],기술/공학,[]
2394,산업안전기사 필기 + 무료동영상(2022)(개정판 8판),9.8,71,"['합격', '실기', '핸드북', '법규', '보건', '별표']",기술/공학,"['법규', '별표', '합격', '핸드북', '보건', '실기']"
2395,해부학에 근거한 MIO 침법,0.0,0,"['서양 의학', '견관절', '한의사', '척추 질환', '근육', '부정맥']",기술/공학,"['척추', '한의사', '부정맥', '서양', '근육', '의학', '질환', '견관절']"
2396,산업안전기사 필기 한권끝장(2021)(에듀윌),9.9,60,"['전단기', '해체 공사', '관련 개념', '출제 위원', '완벽 학습', '특별 제공']",기술/공학,"['개념', '완벽', '학습', '공사', '해체', '위원', '관련', '특별', '전단기', '제공', '출제']"
2397,약학시사(2022)(한 권으로 끝내는),0.0,0,"['이슈', '제약 산업', '직능', '의약', '조제', '약대']",기술/공학,"['약대', '직능', '산업', '의약', '이슈', '조제', '제약']"
2398,근골격 해부학(그림으로 보는)(6판),10.0,6,"['인체', '운동 기능', '해부', '근골', '척추', '골반']",기술/공학,"['근골', '척추', '기능', '골반', '인체', '해부', '운동']"
2399,건축기술지침 Rev. 2: 건축2,9.6,48,"['대우건설', '글로벌 시대', '방수 공사', '지속 가능', '선도', '미비점']",기술/공학,"['선도', '공사', '방수', '글로벌', '대우건설', '미비점', '시대', '지속', '가능']"
2400,"답만보는 운전면허 필기시험 1종, 2종 공통(2021)(8절)(에듀윌)",10.0,6,"['합격', '문항', '시간 효율', '빨간색', '초고속', '학과 시험']",기술/공학,"['빨간색', '초', '고속', '효율', '합격', '학과', '문항', '시험', '시간']"
2401,간호 알고리즘(양장본 HardCover),9.2,121,"['임상 검사', '기능 검사', '사정', '경간', '복막', '수술 방법']",기술/공학,"['방법', '기능', '경간', '검사', '사정', '임상', '수술', '복막']"
2402,암또의 임상노트 Volume. 2,9.9,40,"['간호', '약물', '술기', '서적', '기본 지식', '통상']",기술/공학,"['지식', '기본', '통상', '술기', '간호', '약물', '서적']"
2403,Organic Chemistry 솔메 통합문풀 1st Addition,7.9,1094,"['알킬', '화합물', '알카인', '알케인', '산화', '알켄']",기술/공학,"['알켄', '산화', '화합물', '알킬', '알카인', '알케인']"
2404,2022 기분파 굴삭기운전기능사 필기(10판),9.4,71,"['전기 공사', '국가 직무 능력 표준', '상시 시험', '최신 출제 기준', '출제 문제', '후 문제']",기술/공학,"['전기', '후', '공사', '직무', '문제', '표준', '상시', '능력', '최신', '시험', '기준', '출제', '국가']"
2405,Organic Chemistry 솔메 통합문풀 1st,9.6,125,"['알킬', '화합물', '알카인', '알케인', '산화', '알켄']",기술/공학,"['알켄', '산화', '화합물', '알킬', '알카인', '알케인']"
2406,2022 에듀윌 회로이론 필기 기본서+5개년 기출,10.0,23,"['기출문제', '채용', '회독', '단기간 합격', '기출 예제', '자격증']",기술/공학,"['회독', '단기간', '기출', '예제', '기출문제', '합격', '채용', '자격증']"
2407,Kinesiology(뉴만)(3판)(양장본 HardCover),9.7,43,"['생체 역학', '삼각법', '운동학', '뼈대 계통', '모멘트', '복합체']",기술/공학,"['역학', '삼각법', '운동학', '생체', '계통', '복합체', '뼈대', '모멘트']"
2408,2022 초스피드기억법 소방안전관리자 1급(개정판),4.2,2,"['합격', '한국 소방 안전원', '예상 문제', '위험물', '노하우', '확률']",기술/공학,"['소방', '위험물', '한국', '문제', '확률', '합격', '예상', '노하우', '안전원']"
2409,2022 건설안전기사 필기(개정판 26판),0.0,0,[],기술/공학,[]
2410,건축기술지침 Rev. 2: 건축1,9.5,36,"['대우건설', '글로벌 시대', '콘크리트 공사', '지속 가능', '선도', '가설 공사']",기술/공학,"['선도', '공사', '가설', '글로벌', '대우건설', '콘크리트', '시대', '지속', '가능']"
2411,2022 에듀윌 전기기기 필기 기본서+5개년 기출,10.0,15,"['기출문제', '직류 전동기', '회독', '단기간 합격', '기출 예제', '변압기']",기술/공학,"['회독', '단기간', '변압기', '전동기', '기출', '예제', '직류', '기출문제', '합격']"
2412,슬기로운 인공신장실 생활: 혈액투석 기본편,9.7,40,"['간호사', '임상 검사', '투석기', '장실', '당뇨 환자']",기술/공학,"['당뇨', '환자', '장실', '간호사', '검사', '임상', '투석기']"
2413,2022 건축기사4주완성 필기(개정판 11판),10.0,1,"['휨 설계', '기계식 주차장', '블록 공사', '벽돌 공사', '노외주차장']",기술/공학,"['노외주차장', '기계식', '공사', '벽돌', '주차장', '설계', '휨', '블록']"
2414,건축의 정석,10.0,2,"['건축주', '도시 설계', '한국 건축', '기술사', '서비스업', '인테리어 디자인']",기술/공학,"['기술사', '건축주', '한국', '인테리어', '설계', '건축', '디자인', '서비스업', '도시']"
2415,프셉마음: 약물편,10.0,9,"['호흡기계', '약리학', '감염', '위장', '심부전', '소화성']",기술/공학,"['약리학', '심부전', '감염', '호흡기계', '위장', '소화성']"
2416,원큐패스 운전면허 시험문제,10.0,8,"['합격', '온라인 모의고사', '안전 표지', '특별 부록', '리스트', '동영상']",기술/공학,"['부록', '온라인', '안전', '합격', '리스트', '동영상', '특별', '모의고사', '표지']"
2417,김기사의 e-쉬운 전기(개정증보판 2판),9.7,19,"['한국 전기 설비 규정', '자격증', '기능사', '공기업', '한자 단어', '효자손']",기술/공학,"['전기', '한국', '설비', '규정', '효자손', '단어', '자격증', '한자', '공기업', '기능사']"
2418,2022 에듀윌 맞춤형화장품 조제관리사 한권끝장,10.0,15,"['표시 기준', '과년도', '성적 분석 서비스', '천연 화장품', '특별 혜택', '기출 표시']",기술/공학,"['기출', '혜택', '화장품', '표시', '서비스', '과년도', '특별', '기준', '분석', '성적', '천연']"
2419,2022 기분파 자동차정비기능사 필기(기분파),9.8,38,"['학습 모듈', '국가 직무 능력 표준', '이론 학습', '크랭크축', '등화 장치', '수동변속기']",기술/공학,"['장치', '모듈', '학습', '이론', '직무', '표준', '크랭크축', '등화', '능력', '수동변속기', '국가']"
2420,"2022 운전면허시험 제1,2종 보통면허 합격출제문제",0.0,0,"['핵심 요약 수록', '개인', '완전', '실제 출제 문제', '컴퓨터', '코스']",기술/공학,"['핵심', '컴퓨터', '실제', '개인', '문제', '완전', '수록', '코스', '요약', '출제']"
2421,2022 에듀윌 전기자기학 필기 기본서+5개년 기출,10.0,20,"['단기간 합격', '벡터 해석', '과락', '학습 플래너', '회독', '영상법']",기술/공학,"['회독', '학습', '단기간', '해석', '합격', '영상법', '플래너', '과락', '벡터']"
2422,2021 치과위생사 최종모의고사(개정판),0.0,1,"['모의고사', '의료 관계 법규', '위생학', '문제 풀이', '해설', '문항']",기술/공학,"['풀이', '법규', '문제', '해설', '의료', '위생학', '문항', '관계', '모의고사']"
2423,7일만에 끝내는 간호사 국가고시 2065제 최종모의고사(개정판 6판),10.0,1,"['이해 중심', '모성 간호학', '정신 간호학', '기본 간호학', '아동 간호학', '지역 사회 간호학']",기술/공학,"['정신', '기본', '모성', '이해', '간호학', '중심', '아동', '사회', '지역']"
2424,ADHD에 대한 가장 완전한 지침서(3판),0.0,0,"['우울증', '부모 교육', '양육 방법', '불안장애', '자녀', '강박장애']",기술/공학,"['방법', '우울증', '교육', '불안', '부모', '강박', '장애', '자녀', '양육']"
2425,2022 완벽대비 전기기사 5주완성(개정판 5판)(전2권),10.0,22,"['무료', '포켓북', '강좌', '완전 분석', '제어 공학', '동영상']",기술/공학,"['완전', '제어', '포켓북', '동영상', '공학', '분석', '강좌', '무료']"
2426,2022 나합격 조경기능사 필기 X 무료동영상(나합격),9.1,8,"['조경 재료', '조경 시공', '조경 설계', '조경 관리', '조경 계획', '신유']",기술/공학,"['계획', '관리', '설계', '시공', '재료', '조경', '신유']"
2427,프셉마음: 심혈관계편,10.0,3,"['간호 실무', '해부 생리', '부정맥', '진단 검사', '심부전', '판막']",기술/공학,"['심부전', '실무', '진단', '검사', '부정맥', '간호', '해부', '판막', '생리']"
2428,2022 초스피드기억법 소방안전관리자 2급(개정판),10.0,4,"['합격', '한국 소방 안전원', '예상 문제', '위험물', '노하우', '확률']",기술/공학,"['소방', '위험물', '한국', '문제', '확률', '합격', '예상', '노하우', '안전원']"
2429,산업위생관리기사ㆍ산업기사 필기(2022)(개정증보판 14판),10.0,18,"['작업 환경 측정', '정도 관리', '독성학', '유해 화학 물질', '보건', '인체 구조']",기술/공학,"['작업', '물질', '환경', '화학', '측정', '관리', '독성학', '인체', '구조', '유해', '보건', '정도']"
2430,2022 산업위생관리기사 기출문제집 필기(개정증보판 5판),0.0,0,"['단기 합격', '요점 정리', '보건', '한국 산업 인력 공단', '출제 유형', '안전']",기술/공학,"['한국', '유형', '인력', '합격', '정리', '안전', '산업', '요점', '공단', '보건', '출제', '단기']"
2431,소방설비기사 전기1 필기초스피드 기억법+본문 및 과년도+요점노트(2021)(23판),10.0,4,"['한국 전기 설비 규정', '소방관', '시퀀스 제어', '신법', '과년', '출제 문제']",기술/공학,"['전기', '한국', '설비', '규정', '시퀀스', '문제', '제어', '신법', '과년', '출제', '소방관']"
2432,2022 10회차 간호조무사 실전문제 총정리(개정판),10.0,1,"['실기', '완전 분석', '답안지', '적 중도', '임상', '문제집']",기술/공학,"['완전', '중도', '적', '임상', '문제집', '분석', '실기', '답안지']"
2433,2021 산업안전지도사 과년도 1차 필기(8판),10.0,1,"['하나님', '기술사', '연구용', '인고', '알짜배기', '은혜']",기술/공학,"['기술사', '은혜', '알짜배기', '하나님', '연구용', '인고']"
2434,2022 20년간 전기기사필기(기출문제집&동영상),10.0,1,"['합격', '한국 전기 설비 규정', '전화 상담', '과년', '답안 작성', '한국 산업 인력 관리 공단']",기술/공학,"['전기', '한국', '설비', '규정', '인력', '합격', '관리', '산업', '작성', '과년', '상담', '공단', '답안', '전화']"
2435,화물운송종사 자격시험문제(2021)(개정판 17판),8.0,3,"['교육 계획', '시험', '엄선 수록', '적재', '회분 수록', '통행 방법']",기술/공학,"['방법', '계획', '교육', '수록', '엄선', '회분', '시험', '통행', '적재']"
2436,2021 운전면허 학과 필기문제,10.0,7,[],기술/공학,[]
2437,수목생리학(전면개정판)(양장본 HardCover),9.2,3,"['생리', '탄수화물', '광합성', '종자', '생장', '에너지 생산']",기술/공학,"['에너지', '생리', '종자', '광합성', '탄수화물', '생산', '생장']"
2438,2022 화물운송종사자격시험 총정리 문제집(8절),10.0,1,"['실전 모의고사', '교통안전공단', '핵심 요약 노트', '운수', '최종 점검', '적중 예상 문제']",기술/공학,"['운수', '핵심', '문제', '실전', '점검', '예상', '적중', '최종', '요약', '모의고사', '노트', '교통안전공단']"
